txn_id,agent_id,user_id,merchant_id,category,day,label,txn_seq_num,amount,amount_zscore,category_seen_before,device_matches_primary,day_txn_count,amount_to_limit_ratio,agent_age_at_txn,token_scope_ok,within_spending_limit
T00000212,A00005,U00005,M0013,utilities,1,legitimate_agent,6,1445.07,0.6764823904599429,1,1,3,0.289014,12,True,1
T00000213,A00005,U00005,M0029,travel,3,compromised_agent,7,11126.58,56.523148497681575,0,1,1,2.225316,14,True,0
T00000214,A00005,U00005,M0158,subscriptions,3,intent_drift,8,1672.42,-0.28804472518190277,0,1,2,0.334484,16,False,1
T00000215,A00005,U00005,M0041,utilities,5,legitimate_agent,9,1648.02,-0.27767754880373224,1,1,1,0.329604,18,True,1
T00000216,A00005,U00005,M0169,groceries,5,legitimate_agent,10,1810.48,-0.21246005863187709,1,1,2,0.36209600000000003,20,True,1
T00000217,A00005,U00005,M0111,utilities,6,legitimate_agent,11,2296.77,-0.043565579907955204,1,1,1,0.459354,22,True,1
T00000218,A00005,U00005,M0170,groceries,8,legitimate_agent,12,1542.91,-0.30110396666509587,1,1,1,0.308582,24,True,1
T00000219,A00005,U00005,M0018,utilities,8,legitimate_agent,13,1331.96,-0.36409227522878074,1,1,2,0.266392,26,True,1
T00000220,A00005,U00005,M0009,groceries,9,legitimate_agent,14,849.58,-0.5291434302608234,1,1,1,0.169916,28,True,1
T00000221,A00005,U00005,M0009,groceries,9,legitimate_agent,15,2021.77,-0.05542351368163373,1,1,2,0.404354,30,True,1
T00000222,A00005,U00005,M0041,utilities,11,legitimate_agent,16,654.08,-0.5991356103967245,1,1,1,0.13081600000000002,32,True,1
T00000223,A00005,U00005,M0037,utilities,12,legitimate_agent,17,1353.15,-0.28935927973917314,1,1,1,0.27063000000000004,34,True,1
T00000224,A00005,U00005,M0119,groceries,13,legitimate_agent,18,1274.61,-0.3135376834929477,1,1,1,0.254922,36,True,1
T00000225,A00005,U00005,M0197,groceries,14,legitimate_agent,19,1117.6,-0.3721633244168164,1,1,1,0.22351999999999997,38,True,1
T00000226,A00005,U00005,M0009,groceries,14,legitimate_agent,20,1938.65,0.002087059222195765,1,1,2,0.38773,40,True,1
T00000227,A00005,U00005,M0036,utilities,15,legitimate_agent,21,2204.46,0.12294018592858975,1,1,1,0.440892,42,True,1
T00000228,A00005,U00005,M0150,utilities,16,legitimate_agent,22,1426.35,-0.24289650587937425,1,1,1,0.28526999999999997,44,True,1
T00000229,A00005,U00005,M0001,utilities,21,legitimate_agent,23,2216.81,0.14006727720624448,1,1,1,0.443362,46,True,1
T00000230,A00005,U00005,M0000,groceries,23,legitimate_agent,24,1256.69,-0.33180628851034455,1,1,1,0.251338,48,True,1
T00000231,A00005,U00005,M0088,utilities,26,legitimate_agent,25,1083.8,-0.4104729773885673,1,1,1,0.21675999999999998,50,True,1
T00000232,A00005,U00005,M0005,utilities,28,legitimate_agent,26,1711.1,-0.08303812299936378,1,1,1,0.34221999999999997,52,True,1
T00000233,A00006,U00006,M0017,electronics,2,legitimate_agent,1,1277.63,0.0,0,1,1,0.25552600000000003,2,True,1
T00000234,A00006,U00006,M0031,electronics,3,legitimate_agent,2,1289.02,11.389999999999873,1,1,1,0.257804,4,True,1
T00000235,A00006,U00006,M0031,electronics,3,legitimate_agent,3,1238.44,-5.573044402731964,1,1,2,0.24768800000000002,6,True,1
T00000236,A00006,U00006,M0051,electronics,7,legitimate_agent,4,1401.92,5.033651194489595,1,1,1,0.280384,8,True,1
T00000237,A00006,U00006,M0073,electronics,7,legitimate_agent,5,678.09,-8.883512697707772,1,1,2,0.13561800000000002,10,True,1
T00000238,A00006,U00006,M0040,electronics,8,legitimate_agent,6,943.16,-0.8192387495809028,1,1,1,0.188632,12,True,1
T00000239,A00006,U00006,M0077,electronics,8,legitimate_agent,7,1530.0,1.437900471464383,1,1,2,0.306,14,True,1
T00000240,A00006,U00006,M0057,electronics,9,legitimate_agent,8,1312.63,0.4095060145961875,1,1,1,0.26252600000000004,16,True,1
T00000241,A00006,U00006,M0048,fashion,10,intent_drift,9,1248.01,0.14426018612011496,0,1,1,0.249602,18,False,1
T00000242,A00006,U00006,M0022,electronics,11,legitimate_agent,10,1429.73,0.85181887805235,1,1,1,0.285946,20,True,1
T00000243,A00006,U00006,M0096,electronics,12,legitimate_agent,11,1130.05,-0.4205364319422013,1,1,1,0.22601,22,True,1
T00000244,A00006,U00006,M0167,electronics,13,legitimate_agent,12,1504.08,1.1685039760005103,1,1,1,0.300816,24,True,1
T00000245,A00006,U00006,M0186,electronics,13,legitimate_agent,13,1194.08,-0.2258265095523037,1,1,2,0.23881599999999997,26,True,1
T00000246,A00006,U00006,M0017,electronics,13,legitimate_agent,14,1692.55,1.9361030323301838,1,1,3,0.33851,28,True,1
T00000247,A00006,U00006,M0147,electronics,14,credential_testing,15,30.96,-4.930279628220358,1,1,1,0.0061920000000000005,30,True,1
T00000248,A00006,U00006,M0181,electronics,14,credential_testing,16,41.78,-2.855320961183051,1,1,2,0.008356,32,True,1
T00000249,A00006,U00006,M0051,electronics,14,credential_testing,17,40.26,-2.2316243002835434,1,1,3,0.008052,34,True,1
T00000250,A00006,U00006,M0156,electronics,14,credential_testing,18,34.72,-1.9037868449653792,1,1,4,0.006944,36,True,1
T00000251,A00006,U00006,M0101,electronics,14,credential_testing,19,9.83,-1.725465247901359,1,1,5,0.001966,38,True,1
T00000252,A00006,U00006,M0040,electronics,14,credential_testing,20,5.91,-1.5642747579025646,1,1,6,0.001182,40,True,1
T00000253,A00006,U00006,M0181,electronics,14,credential_testing,21,30.33,-1.3976485208914426,1,1,7,0.006065999999999999,42,True,1
T00000254,A00006,U00006,M0141,electronics,14,credential_testing,22,18.88,-1.3213377186107365,1,1,8,0.003776,44,True,1
T00000255,A00006,U00006,M0147,electronics,14,legitimate_agent,23,946.79,0.19309845429030909,1,1,9,0.189358,46,True,1
T00000256,A00006,U00006,M0031,electronics,15,legitimate_agent,24,1013.4,0.2942221815439585,1,1,1,0.20268,48,True,1
T00000257,A00006,U00006,M0188,electronics,15,legitimate_agent,25,1669.69,1.3469055605343063,1,1,2,0.333938,50,True,1
T00000258,A00006,U00006,M0156,electronics,17,legitimate_agent,26,983.12,0.18222074507776362,1,1,1,0.196624,52,True,1
T00000259,A00006,U00006,M0096,electronics,17,legitimate_agent,27,1252.1,0.6147684305221852,1,1,2,0.25042,54,True,1
T00000260,A00006,U00006,M0051,electronics,18,legitimate_agent,28,1227.31,0.5586865523606799,1,1,1,0.24546199999999999,56,True,1
T00000261,A00006,U00006,M0188,electronics,19,legitimate_agent,29,1513.11,1.0211421846648303,1,1,1,0.302622,58,True,1
T00000262,A00006,U00006,M0051,electronics,20,legitimate_agent,30,787.1,-0.22142578148908915,1,1,1,0.15742,60,True,1
T00000263,A00006,U00006,M0147,electronics,20,legitimate_agent,31,1328.78,0.6982449717406208,1,1,2,0.265756,62,True,1
T00000264,A00006,U00006,M0096,electronics,21,legitimate_agent,32,1292.04,0.6190733778576283,1,1,1,0.25840799999999997,64,True,1
T00000265,A00006,U00006,M0141,electronics,22,legitimate_agent,33,1174.59,0.40347903623366527,1,1,1,0.234918,66,True,1
T00000266,A00006,U00006,M0156,electronics,22,legitimate_agent,34,1144.57,0.3440707941959716,1,1,2,0.22891399999999998,68,True,1
T00000267,A00006,U00006,M0101,electronics,23,legitimate_agent,35,1272.9,0.565734149128509,1,1,1,0.25458000000000003,70,True,1
T00000268,A00006,U00006,M0099,electronics,24,legitimate_agent,36,1247.23,0.509308321463463,1,1,1,0.249446,72,True,1
T00000269,A00006,U00006,M0082,electronics,25,legitimate_agent,37,1115.15,0.26171347222641467,1,1,1,0.22303,74,True,1
T00000270,A00006,U00006,M0099,electronics,25,legitimate_agent,38,1232.84,0.4736240796288449,1,1,2,0.24656799999999998,76,True,1
T00000271,A00006,U00006,M0040,electronics,26,legitimate_agent,39,1857.09,1.6220590557575563,1,1,1,0.37141799999999997,78,True,1
T00000272,A00006,U00006,M0181,electronics,26,legitimate_agent,40,1046.32,0.07755209001588653,1,1,2,0.20926399999999998,80,True,1
T00000273,A00006,U00006,M0096,electronics,27,legitimate_agent,41,643.56,-0.6638230113148568,1,1,1,0.128712,82,True,1
T00000274,A00006,U00006,M0082,electronics,27,legitimate_agent,42,1004.66,0.01631715125159746,1,1,2,0.200932,84,True,1
T00000275,A00006,U00006,M0082,electronics,28,legitimate_agent,43,992.9,-0.005918828013331312,1,1,1,0.19858,86,True,1
T00000276,A00006,U00006,M0077,electronics,29,legitimate_agent,44,1251.76,0.4852897760726588,1,1,1,0.250352,88,True,1
T00000277,A00007,U00007,M0072,travel,0,legitimate_agent,1,924.97,0.0,0,1,1,0.184994,2,True,1
T00000278,A00007,U00007,M0054,travel,2,legitimate_agent,2,897.3,-27.670000000000073,1,1,1,0.17945999999999998,4,True,1
T00000279,A00007,U00007,M0139,travel,4,legitimate_agent,3,3338.84,124.07999047491745,1,1,1,0.667768,6,True,1
T00000280,A00007,U00007,M0030,travel,4,legitimate_agent,4,528.75,-0.850122171622435,1,1,2,0.10575,8,True,1
T00000281,A00007,U00007,M0004,travel,5,legitimate_agent,5,787.4,-0.4921890669915267,1,1,1,0.15748,10,True,1
T00000282,A00007,U00007,M0175,travel,6,legitimate_agent,6,596.26,-0.6064379455997212,1,1,1,0.119252,12,True,1
T00000283,A00007,U00007,M0113,travel,6,legitimate_agent,7,861.94,-0.29624153006726234,1,1,2,0.172388,14,True,1
T00000284,A00007,U00007,M0184,travel,8,legitimate_agent,8,925.85,-0.21114502553721676,1,1,1,0.18517,16,True,1
T00000285,A00007,U00007,M0187,travel,8,legitimate_agent,9,1354.58,0.27013323584389615,1,1,2,0.270916,18,True,1
T00000286,A00007,U00007,M0164,travel,9,legitimate_agent,10,922.99,-0.24693366867387245,1,1,1,0.184598,20,True,1
T00000287,A00007,U00007,M0054,travel,11,legitimate_agent,11,793.15,-0.39469680536746615,1,1,1,0.15863,22,True,1
T00000288,A00007,U00007,M0184,travel,14,legitimate_agent,12,732.43,-0.4534341007519534,1,1,1,0.14648599999999998,24,True,1
T00000289,A00007,U00007,M0162,travel,15,legitimate_agent,13,1013.81,-0.05558228153535022,1,1,1,0.202762,26,True,1
T00000290,A00007,U00007,M0026,travel,15,legitimate_agent,14,1058.38,0.008666627126207709,1,1,2,0.21167600000000003,28,True,1
T00000291,A00007,U00007,M0003,travel,16,legitimate_agent,15,795.23,-0.374153017815429,1,1,1,0.159046,30,True,1
T00000292,A00007,U00007,M0187,travel,17,legitimate_agent,16,1762.21,1.090856972725195,1,1,1,0.35244200000000003,32,True,1
T00000293,A00007,U00007,M0070,utilities,17,compromised_agent,17,4931.57,5.757758627719075,0,1,2,0.9863139999999999,34,True,1
T00000294,A00007,U00007,M0139,travel,19,legitimate_agent,18,1273.58,-0.029751845920919562,1,1,1,0.254716,36,True,1
T00000295,A00007,U00007,M0113,travel,20,legitimate_agent,19,1092.37,-0.19331740435994743,1,1,1,0.21847399999999997,38,True,1
T00000296,A00007,U00007,M0108,travel,21,legitimate_agent,20,344.97,-0.885063162598945,1,1,1,0.068994,40,True,1
T00000297,A00007,U00007,M0185,travel,22,legitimate_agent,21,958.99,-0.27017960214119247,1,1,1,0.191798,42,True,1
T00000298,A00007,U00007,M0026,travel,27,legitimate_agent,22,178.65,-1.0136388224610797,1,1,1,0.03573,44,True,1
T00000299,A00007,U00007,M0003,travel,27,legitimate_agent,23,1373.34,0.18094520710972423,1,1,2,0.27466799999999997,46,True,1
T00000300,A00008,U00008,M0023,entertainment,0,legitimate_agent,1,2408.36,0.0,0,1,1,0.48167200000000004,2,True,1
T00000301,A00008,U00008,M0023,entertainment,0,legitimate_agent,2,2456.85,48.48999999999978,1,1,2,0.49137,4,True,1
T00000302,A00008,U00008,M0140,entertainment,0,legitimate_agent,3,3328.59,26.13145264349069,1,1,3,0.665718,6,True,1
T00000303,A00008,U00008,M0199,entertainment,1,legitimate_agent,4,1928.89,-1.549393401749483,1,1,1,0.385778,8,True,1
T00000304,A00008,U00008,M0063,entertainment,1,legitimate_agent,5,2460.58,-0.12025336117535175,1,1,2,0.492116,10,True,1
T00000305,A00008,U00008,M0063,entertainment,2,legitimate_agent,6,1865.54,-1.2874083327657266,1,1,1,0.373108,12,True,1
T00000306,A00008,U00008,M0199,entertainment,2,legitimate_agent,7,3062.77,1.2476839950948435,1,1,2,0.612554,14,True,1
T00000307,A00008,U00008,M0045,entertainment,3,legitimate_agent,8,2334.0,-0.31098927577122487,1,1,1,0.4668,16,True,1
T00000308,A00008,U00008,M0060,entertainment,4,legitimate_agent,9,8339.11,11.65581943386819,1,1,1,1.6678220000000001,18,True,0
T00000309,A00008,U00008,M0076,food_delivery,4,compromised_agent,10,15446.92,6.131267242323463,0,1,2,3.089384,20,True,0
T00000310,A00008,U00008,M0059,fashion,4,intent_drift,11,2391.86,-0.45521793564437585,0,1,3,0.478372,22,False,1
T00000311,A00008,U00008,M0066,entertainment,5,legitimate_agent,12,2875.85,-0.3151290083384826,1,1,1,0.57517,24,True,1
T00000312,A00008,U00008,M0178,entertainment,5,legitimate_agent,13,2466.71,-0.40450553654743576,1,1,2,0.493342,26,True,1
T00000313,A00008,U00008,M0194,entertainment,6,legitimate_agent,14,946.7,-0.7839445973162048,1,1,1,0.18934,28,True,1
T00000314,A00008,U00008,M0047,entertainment,6,legitimate_agent,15,2297.15,-0.38194824413942047,1,1,2,0.45943,30,True,1
T00000315,A00008,U00008,M0180,entertainment,7,legitimate_agent,16,2012.48,-0.44599778786762984,1,1,1,0.402496,32,True,1
T00000316,A00008,U00008,M0011,entertainment,7,legitimate_agent,17,2887.02,-0.18361362774969311,1,1,2,0.577404,34,True,1
T00000317,A00008,U00008,M0023,entertainment,12,legitimate_agent,18,2232.39,-0.36852679624530943,1,1,1,0.446478,36,True,1
T00000318,A00008,U00008,M0178,entertainment,12,legitimate_agent,19,2433.72,-0.29726878062004275,1,1,2,0.48674399999999995,38,True,1
T00000319,A00008,U00008,M0060,entertainment,13,legitimate_agent,20,1407.05,-0.6034901524853653,1,1,1,0.28141,40,True,1
T00000320,A00008,U00008,M0045,entertainment,14,legitimate_agent,21,1830.97,-0.45132766319398665,1,1,1,0.366194,42,True,1
T00000321,A00008,U00008,M0199,entertainment,15,legitimate_agent,22,11868.03,2.7543510810418126,1,1,1,2.373606,44,True,0
T00000322,A00008,U00008,M0066,entertainment,18,legitimate_agent,23,2718.28,-0.24731718524649365,1,1,1,0.543656,46,True,1
T00000323,A00008,U00008,M0066,entertainment,18,legitimate_agent,24,2916.39,-0.1852351244576793,1,1,2,0.583278,48,True,1
T00000324,A00008,U00008,M0011,entertainment,18,legitimate_agent,25,1634.79,-0.5552063203296935,1,1,3,0.32695799999999997,50,True,1
T00000325,A00008,U00008,M0160,entertainment,21,legitimate_agent,26,2722.45,-0.2189698625265366,1,1,1,0.5444899999999999,52,True,1
T00000326,A00008,U00008,M0034,entertainment,22,legitimate_agent,27,2964.05,-0.1417481733336625,1,1,1,0.5928100000000001,54,True,1
T00000327,A00008,U00008,M0063,entertainment,22,legitimate_agent,28,3849.0,0.13319047708693946,1,1,2,0.7698,56,True,1
T00000328,A00008,U00008,M0045,entertainment,22,legitimate_agent,29,2713.35,-0.22519273269142134,1,1,3,0.54267,58,True,1
T00000329,A00008,U00008,M0194,entertainment,23,legitimate_agent,30,2037.99,-0.4366343441626377,1,1,1,0.407598,60,True,1
T00000330,A00008,U00008,M0047,entertainment,24,legitimate_agent,31,2742.9,-0.20007069051848464,1,1,1,0.5485800000000001,62,True,1
T00000331,A00008,U00008,M0011,entertainment,25,legitimate_agent,32,1417.48,-0.6326748209956908,1,1,1,0.283496,64,True,1
T00000332,A00008,U00008,M0199,entertainment,25,legitimate_agent,33,3578.3,0.0986859272544149,1,1,2,0.7156600000000001,66,True,1
T00000333,A00008,U00008,M0066,entertainment,26,legitimate_agent,34,2420.34,-0.2935083783736548,1,1,1,0.48406800000000005,68,True,1
T00000334,A00008,U00008,M0063,entertainment,27,legitimate_agent,35,1534.68,-0.591993722473041,1,1,1,0.306936,70,True,1
T00000335,A00008,U00008,M0060,entertainment,27,legitimate_agent,36,3096.35,-0.041066965646290754,1,1,2,0.61927,72,True,1
T00000336,A00008,U00008,M0060,entertainment,28,legitimate_agent,37,2098.93,-0.39021456836114077,1,1,1,0.419786,74,True,1
T00000337,A00008,U00008,M0194,entertainment,29,legitimate_agent,38,2103.38,-0.38266247785680985,1,1,1,0.420676,76,True,1
T00000338,A00009,U00009,M0040,electronics,0,legitimate_agent,1,848.82,0.0,0,1,1,0.169764,2,True,1
T00000339,A00009,U00009,M0156,electronics,3,legitimate_agent,2,1825.0,976.18,1,1,1,0.365,4,True,1
T00000340,A00009,U00009,M0077,electronics,3,legitimate_agent,3,1915.67,0.8384624161108122,1,1,2,0.38313400000000003,6,True,1
T00000341,A00009,U00009,M0167,electronics,5,legitimate_agent,4,1875.56,0.5844853665220342,1,1,1,0.375112,8,True,1
T00000342,A00009,U00009,M0073,electronics,6,legitimate_agent,5,2091.05,0.9255630575513397,1,1,1,0.41821,10,True,1
T00000343,A00009,U00009,M0099,electronics,11,legitimate_agent,6,2176.16,0.9442679306883902,1,1,1,0.43523199999999995,12,True,1
T00000344,A00009,U00009,M0022,electronics,12,legitimate_agent,7,1423.55,-0.7614446994751296,1,1,1,0.28471,14,True,1
T00000345,A00009,U00009,M0073,electronics,12,legitimate_agent,8,1613.86,-0.2672748289106169,1,1,2,0.322772,16,True,1
T00000346,A00009,U00009,M0117,electronics,15,legitimate_agent,9,1076.37,-1.50953492528599,1,1,1,0.21527399999999997,18,True,1
T00000347,A00009,U00009,M0031,electronics,22,legitimate_agent,10,2689.5,2.2919730370475704,1,1,1,0.5379,20,True,1
T00000348,A00009,U00009,M0051,electronics,22,legitimate_agent,11,934.61,-1.5177476192376662,1,1,2,0.186922,22,True,1
T00000349,A00009,U00009,M0022,electronics,25,legitimate_agent,12,838.23,-1.4795500859774495,1,1,1,0.16764600000000002,24,True,1
T00000350,A00009,U00009,M0177,electronics,25,legitimate_agent,13,1134.05,-0.7999462384949687,1,1,2,0.22680999999999998,26,True,1
T00000351,A00009,U00009,M0022,electronics,25,legitimate_agent,14,1963.8,0.6705570896617357,1,1,3,0.39276,28,True,1
T00000352,A00009,U00009,M0177,electronics,26,legitimate_agent,15,1797.51,0.34552821265241734,1,1,1,0.359502,30,True,1
T00000353,A00009,U00009,M0057,electronics,27,legitimate_agent,16,1210.82,-0.7297300051620701,1,1,1,0.242164,32,True,1
T00000354,A00009,U00009,M0077,electronics,28,legitimate_agent,17,1944.74,0.656657078483839,1,1,1,0.388948,34,True,1
T00000355,A00009,U00009,M0051,electronics,29,legitimate_agent,18,2634.9,1.9259798907118648,1,1,1,0.52698,36,True,1
T00000356,A00010,U00010,M0158,subscriptions,0,legitimate_agent,1,636.87,0.0,0,1,1,0.127374,2,True,1
T00000357,A00010,U00010,M0197,groceries,0,legitimate_agent,2,645.28,8.409999999999968,0,1,2,0.129056,4,True,1
T00000358,A00010,U00010,M0197,groceries,1,legitimate_agent,3,646.49,0.9105786492568774,1,1,1,0.129298,6,True,1
T00000359,A00010,U00010,M0010,subscriptions,2,legitimate_agent,4,692.83,9.532703135925969,1,1,1,0.138566,8,True,1
T00000360,A00010,U00010,M0149,groceries,3,legitimate_agent,5,1150.46,19.538910136020995,1,1,1,0.23009200000000002,10,True,1
T00000361,A00010,U00010,M0020,subscriptions,4,legitimate_agent,6,1083.09,1.4773421221924294,1,1,1,0.21661799999999998,12,True,1
T00000362,A00010,U00010,M0035,groceries,4,legitimate_agent,7,1083.89,1.1445513617069254,1,1,2,0.21677800000000003,14,True,1
T00000363,A00010,U00010,M0125,subscriptions,5,legitimate_agent,8,673.81,-0.7201153846977165,1,1,1,0.134762,16,True,1
T00000364,A00010,U00010,M0035,groceries,5,legitimate_agent,9,713.35,-0.48639220167660113,1,1,2,0.14267,18,True,1
T00000365,A00010,U00010,M0192,subscriptions,6,legitimate_agent,10,627.88,-0.8421055545293645,1,1,1,0.125576,20,True,1
T00000366,A00010,U00010,M0009,groceries,6,legitimate_agent,11,506.32,-1.3349801486725972,1,1,2,0.10126399999999999,22,True,1
T00000367,A00010,U00010,M0119,groceries,7,legitimate_agent,12,1216.28,2.0038544810450944,1,1,1,0.243256,24,True,1
T00000368,A00010,U00010,M0146,groceries,8,legitimate_agent,13,806.38,3.348558997720864e-06,1,1,1,0.161276,26,True,1
T00000369,A00010,U00010,M0009,groceries,9,legitimate_agent,14,781.04,-0.10634740774873933,1,1,1,0.15620799999999999,28,True,1
T00000370,A00010,U00010,M0056,subscriptions,9,legitimate_agent,15,692.59,-0.4889475473380326,1,1,2,0.138518,30,True,1
T00000371,A00010,U00010,M0055,groceries,10,legitimate_agent,16,966.85,0.7626424652009395,1,1,1,0.19337000000000001,32,True,1
T00000372,A00010,U00010,M0125,subscriptions,12,legitimate_agent,17,918.61,0.505970793011916,1,1,1,0.183722,34,True,1
T00000373,A00010,U00010,M0016,subscriptions,12,legitimate_agent,18,645.59,-0.7883832852760648,1,1,2,0.129118,36,True,1
T00000374,A00010,U00010,M0179,subscriptions,12,legitimate_agent,19,907.77,0.48699842392379933,1,1,3,0.181554,38,True,1
T00000375,A00010,U00010,M0016,subscriptions,14,legitimate_agent,20,768.61,-0.20161251055336213,1,1,1,0.153722,40,True,1
T00000376,A00010,U00010,M0196,food_delivery,14,intent_drift,21,720.9,-0.4334590007672869,0,1,2,0.14418,42,False,1
T00000377,A00010,U00010,M0132,groceries,14,legitimate_agent,22,596.74,-1.0510981219209294,1,1,3,0.119348,44,True,1
T00000378,A00010,U00010,M0128,subscriptions,15,legitimate_agent,23,869.66,0.3799887087379163,1,1,1,0.173932,46,True,1
T00000379,A00010,U00010,M0192,subscriptions,15,legitimate_agent,24,1030.69,1.2026826301128857,1,1,2,0.20613800000000002,48,True,1
